1008,Austin,Matthews,austin.matthews.1008@gslingacademy.com,0,19,83,79,91,62
1009,Jacqueline,Allen,jacqueline.allen.1009@gslingacademy.com,2,10,59,73,90,74
1010,Joanna,Dominguez,joanna.dominguez.1010@gslingacademy.com,2,29,74,68,71,60
1011,Brian,Griffin,brian.griffin.1011@gslingacademy.com,3,31,81,98,71,92
1012,Dean,Lee,dean.lee.1012@gslingacademy.com,3,3,80,92,85,81
1013,Denise,Rodriguez,denise.rodriguez.1013@gslingacademy.com,0,29,89,66,72,77
1014,Brendan,Rivera,brendan.rivera.1014@gslingacademy.com,3,34,65,78,82,65
1015,Jackson,Smith,jackson.smith.1015@gslingacademy.com,10,4,94,61,60,77
1016,Craig,Weber,craig.weber.1016@gslingacademy.com,3,34,93,70,80,67
1017,Joseph,Carpenter,joseph.carpenter.1017@gslingacademy.com,2,30,90,69,91,84
1018,Sarah,Tucker,sarah.tucker.1018@gslingacademy.com,3,18,67,60,87,73
1019,Steven,Hernandez,steven.hernandez.1019@gslingacademy.com,3,32,81,91,73,72
1020,Robert,Foley,robert.foley.1020@gslingacademy.com,1,31,95,71,88,96
1021,Michael,Carr,michael.carr.1021@gslingacademy.com,10,0,67,50,93,86
1022,Walter,Herrera,walter.herrera.1022@gslingacademy.com,7,3,83,69,99,88
1023,Sarah,Mckinney,sarah.mckinney.1023@gslingacademy.com,3,5,87,96,67,64
1024,Jacob,Nguyen,jacob.nguyen.1024@gslingacademy.com,3,24,82,71,84,68
1025,Mary,Garza,mary.garza.1025@gslingacademy.com,4,27,97,87,65,90
1026,Jesse,Hawkins,jesse.hawkins.1026@gslingacademy.com,1,21,88,67,77,89
1027,Jordan,Boyd,jordan.boyd.1027@gslingacademy.com,4,32,91,94,81,61
1028,Latoya,Mullins,latoya.mullins.1028@gslingacademy.com,7,5,77,60,83,65
1029,Jill,Armstrong,jill.armstrong.1029@gslingacademy.com,7,7,94,65,96,77
1030,Aaron,Peterson,aaron.peterson.1030@gslingacademy.com,8,1,100,82,91,82
1031,April,Greene,april.greene.1031@gslingacademy.com,3,22,96,75,79,72
1032,Theodore,Gomez,theodore.gomez.1032@gslingacademy.com,5,15,75,64,76,65
1033,John,Gardner,john.gardner.1033@gslingacademy.com,1,12,94,84,85,63
1034,Joseph,Petersen,joseph.petersen.1034@gslingacademy.com,3,21,89,100,89,65
1035,Matthew,Potter,matthew.potter.1035@gslingacademy.com,5,24,100,80,74,87
1036,Linda,Munoz,linda.munoz.1036@gslingacademy.com,7,18,94,97,61,67
1037,Samantha,Stewart,samantha.stewart.1037@gslingacademy.com,6,4,78,78,100,87
1038,Michael,Reyes,michael.reyes.1038@gslingacademy.com,6,5,65,71,88,57
1039,Sarah,Murphy,sarah.murphy.1039@gslingacademy.com,7,32,68,81,72,76
1040,Derrick,Melton,derrick.melton.1040@gslingacademy.com,8,0,93,78,98,76
1041,Donna,Horne,donna.horne.1041@gslingacademy.com,2,34,100,64,95,83
1042,Natasha,Butler,natasha.butler.1042@gslingacademy.com,5,28,85,99,64,78
1043,David,Vasquez,david.vasquez.1043@gslingacademy.com,1,30,80,93,82,89
1044,Christopher,Lester,christopher.lester.1044@gslingacademy.com,8,31,97,80,60,98
1045,Martin,Franco,martin.franco.1045@gslingacademy.com,3,33,85,90,100,84
1046,Katherine,Donaldson,katherine.donaldson.1046@gslingacademy.com,2,28,87,76,87,98
1047,Harold,Daniels,harold.daniels.1047@gslingacademy.com,2,31,79,70,82,63
1048,Michael,Anderson,michael.anderson.1048@gslingacademy.com,3,7,87,86,73,88
1049,Nichole,Harrington,nichole.harrington.1049@gslingacademy.com,6,28,72,88,62,60
1050,Wendy,Clark,wendy.clark.1050@gslingacademy.com,4,44,89,99,93,99
1051,Chelsea,Taylor,chelsea.taylor.1051@gslingacademy.com,0,13,62,88,87,90
1052,Jeffrey,Knight,jeffrey.knight.1052@gslingacademy.com,2,15,93,84,86,82
1053,Katelyn,Watkins,katelyn.watkins.1053@gslingacademy.com,3,16,75,97,97,83
1054,Anne,Johnston,anne.johnston.1054@gslingacademy.com,1,18,75,66,61,69
1055,Rebecca,Carpenter,rebecca.carpenter.1055@gslingacademy.com,1,28,88,93,92,70
1056,Ashley,Baker,ashley.baker.1056@gslingacademy.com,5,29,86,95,95,72
1057,Lacey,Norris,lacey.norris.1057@gslingacademy.com,8,30,86,98,97,75
1058,Angela,Moore,angela.moore.1058@gslingacademy.com,1,32,99,95,88,68
1059,Maria,Obrien,maria.obrien.1059@gslingacademy.com,0,19,95,85,76,96
1060,Rebecca,Larsen,rebecca.larsen.1060@gslingacademy.com,2,18,92,72,61,93
1061,Amanda,Rodriguez,amanda.rodriguez.1061@gslingacademy.com,5,23,88,91,96,99
1062,Patrick,Clark,patrick.clark.1062@gslingacademy.com,7,16,92,60,76,61
1063,Janet,Morrison,janet.morrison.1063@gslingacademy.com,8,1,70,70,75,83
1064,James,Acosta,james.acosta.1064@gslingacademy.com,1,35,85,90,98,92
1065,Richard,Burke,richard.burke.1065@gslingacademy.com,3,32,79,78,69,80
1066,Donald,Contreras,donald.contreras.1066@gslingacademy.com,0,31,60,88,75,94
1067,Kenneth,Mendez,kenneth.mendez.1067@gslingacademy.com,10,0,63,86,89,87
1068,Kenneth,Sparks,kenneth.sparks.1068@gslingacademy.com,3,24,99,77,82,60
1069,Natasha,Morales,natasha.morales.1069@gslingacademy.com,4,13,93,61,71,82
1070,David,Mendoza,david.mendoza.1070@gslingacademy.com,1,4,63,72,92,82
1071,Melissa,Wright,melissa.wright.1071@gslingacademy.com,1,1,81,86,84,78
1072,Cindy,Hamilton,cindy.hamilton.1072@gslingacademy.com,5,27,60,61,66,82
1073,Nancy,Walker,nancy.walker.1073@gslingacademy.com,7,4,68,50,68,53
1074,Matthew,Peterson,matthew.peterson.1074@gslingacademy.com,7,8,89,97,65,75
1075,Grant,Mason,grant.mason.1075@gslingacademy.com,1,35,86,87,89,91
1076,David,Mays,david.mays.1076@gslingacademy.com,2,7,71,96,83,76
1077,Sheryl,Parker,sheryl.parker.1077@gslingacademy.com,9,4,72,69,58,79
1078,Ross,Sanchez,ross.sanchez.1078@gslingacademy.com,2,25,74,67,90,69
1079,Robert,Barnett,robert.barnett.1079@gslingacademy.com,2,28,99,84,75,81
1080,Dean,Sims,dean.sims.1080@gslingacademy.com,4,19,99,78,74,95
1081,Jaime,Morrison,jaime.morrison.1081@gslingacademy.com,2,16,88,71,82,98
1082,Regina,Hernandez,regina.hernandez.1082@gslingacademy.com,3,6,65,72,77,89
1083,Margaret,Smith,margaret.smith.1083@gslingacademy.com,5,4,90,99,87,81
1084,Kyle,Garcia,kyle.garcia.1084@gslingacademy.com,9,34,91,88,79,60
1085,Trevor,Stark,trevor.stark.1085@gslingacademy.com,3,31,86,92,66,66
1086,Nathaniel,Adams,nathaniel.adams.1086@gslingacademy.com,2,27,86,84,98,67
1087,Gabriela,Martinez,gabriela.martinez.1087@gslingacademy.com,4,22,92,91,85,94
1088,Debra,Walter,debra.walter.1088@gslingacademy.com,3,25,90,97,64,64
1089,Kimberly,Herrera,kimberly.herrera.1089@gslingacademy.com,3,19,98,69,61,62
1090,William,Fleming,william.fleming.1090@gslingacademy.com,1,28,72,93,68,62
1091,Brandon,Foster,brandon.foster.1091@gslingacademy.com,3,34,77,93,83,84
1092,John,Wilson,john.wilson.1092@gslingacademy.com,10,5,75,52,84,70
1093,George,Kerr,george.kerr.1093@gslingacademy.com,1,34,94,82,83,76
1094,Kenneth,Gilbert,kenneth.gilbert.1094@gslingacademy.com,7,34,75,88,71,62
1095,Jodi,Price,jodi.price.1095@gslingacademy.com,0,19,91,91,66,97
1096,Jordan,Sheppard,jordan.sheppard.1096@gslingacademy.com,0,13,75,64,100,63
1097,Tristan,Martinez,tristan.martinez.1097@gslingacademy.com,3,18,93,79,86,72
1098,Sharon,Chandler,sharon.chandler.1098@gslingacademy.com,5,1,86,81,80,85
1099,Steven,Allen,steven.allen.1099@gslingacademy.com,1,29,92,61,96,79
1100,Douglas,Robertson,douglas.robertson.1100@gslingacademy.com,5,34,90,91,61,72
1101,Sabrina,Zavala,sabrina.zavala.1101@gslingacademy.com,1,31,92,78,96,91
1102,Corey,Merritt,corey.merritt.1102@gslingacademy.com,2,14,90,88,71,96
1103,Jennifer,Salas,jennifer.salas.1103@gslingacademy.com,6,32,78,92,77,100
1104,John,Klein,john.klein.1104@gslingacademy.com,10,5,82,58,58,91
1105,Rachel,Grant,rachel.grant.1105@gslingacademy.com,5,33,86,62,81,63
1106,Jose,Wood,jose.wood.1106@gslingacademy.com,1,32,83,63,93,94
1107,Michelle,Mcdonald,michelle.mcdonald.1107@gslingacademy.com,0,11,69,85,70,79
1108,Thomas,George,thomas.george.1108@gslingacademy.com,0,12,83,81,96,96
1109,Charles,Torres,charles.torres.1109@gslingacademy.com,2,24,84,63,98,70
1110,Jonathan,Finley,jonathan.finley.1110@gslingacademy.com,2,29,89,71,77,88
1111,Diana,Long,diana.long.1111@gslingacademy.com,0,33,77,99,73,83
1112,Jonathan,Johnson,jonathan.johnson.1112@gslingacademy.com,0,13,94,88,98,64
1113,Nicole,Robinson,nicole.robinson.1113@gslingacademy.com,3,10,93,64,81,74
1114,Rebecca,Mckinney,rebecca.mckinney.1114@gslingacademy.com,3,38,92,88,90,94
1115,Daniel,Guerrero,daniel.guerrero.1115@gslingacademy.com,2,5,73,87,92,99
1116,Jillian,Dominguez,jillian.dominguez.1116@gslingacademy.com,3,35,90,87,100,98
1117,Samantha,Phillips,samantha.phillips.1117@gslingacademy.com,10,1,87,58,85,82
1118,Dylan,Rogers,dylan.rogers.1118@gslingacademy.com,2,21,88,74,99,72
1119,Brittany,Spencer,brittany.spencer.1119@gslingacademy.com,6,5,88,99,71,85
1120,Melissa,Terry,melissa.terry.1120@gslingacademy.com,1,15,96,87,64,88
1121,Robin,Perez,robin.perez.1121@gslingacademy.com,3,28,89,96,85,91
1122,Veronica,Hopkins,veronica.hopkins.1122@gslingacademy.com,1,5,58,77,69,83
1123,Daniel,Lewis,daniel.lewis.1123@gslingacademy.com,2,35,95,98,97,94
1124,Mallory,Collins,mallory.collins.1124@gslingacademy.com,8,28,76,69,86,72
1125,Stephen,Sosa,stephen.sosa.1125@gslingacademy.com,2,16,87,89,91,76
1126,Andrew,Hunter,andrew.hunter.1126@gslingacademy.com,2,29,60,65,86,66
1127,David,Hartman,david.hartman.1127@gslingacademy.com,10,3,70,61,83,52
1128,Paul,Taylor,paul.taylor.1128@gslingacademy.com,6,35,90,86,99,94
1129,Brittany,Simmons,brittany.simmons.1129@gslingacademy.com,2,29,75,96,61,73
1130,Emma,Jones,emma.jones.1130@gslingacademy.com,3,14,96,100,96,87
1131,Matthew,Aguilar,matthew.aguilar.1131@gslingacademy.com,2,11,88,98,81,61
1132,Brett,Myers,brett.myers.1132@gslingacademy.com,2,1,99,60,87,94
1133,Lisa,Alexander,lisa.alexander.1133@gslingacademy.com,4,14,86,99,64,88
1134,Stephanie,Allen,stephanie.allen.1134@gslingacademy.com,4,11,96,61,85,87
1135,Rebecca,Clark,rebecca.clark.1135@gslingacademy.com,3,28,87,99,70,81
1136,Andrew,Sanders,andrew.sanders.1136@gslingacademy.com,6,18,89,90,96,97
1137,Julia,Day,julia.day.1137@gslingacademy.com,1,31,77,98,67,67
1138,Amber,Levy,amber.levy.1138@gslingacademy.com,6,2,57,71,51,59
1139,Nicole,Daniel,nicole.daniel.1139@gslingacademy.com,0,32,88,93,91,92
1140,Sarah,Wells,sarah.wells.1140@gslingacademy.com,3,3,56,75,78,82
1141,Laura,Stone,laura.stone.1141@gslingacademy.com,1,33,94,79,64,79
1142,Katherine,Glenn,katherine.glenn.1142@gslingacademy.com,3,4,57,71,76,59
1143,Catherine,Mccall,catherine.mccall.1143@gslingacademy.com,4,0,81,86,68,65
1144,Tammy,Andrews,tammy.andrews.1144@gslingacademy.com,2,10,96,83,64,84
1145,Kathryn,Powell,kathryn.powell.1145@gslingacademy.com,8,11,97,66,76,80
1146,Michael,Lutz,michael.lutz.1146@gslingacademy.com,3,5,86,76,92,86
1147,Brian,Myers,brian.myers.1147@gslingacademy.com,4,33,94,74,95,82
1148,Maria,Adams,maria.adams.1148@gslingacademy.com,2,29,88,83,94,80
1149,Ronnie,Nguyen,ronnie.nguyen.1149@gslingacademy.com,3,26,84,74,74,67
1150,Daniel,Stephens,daniel.stephens.1150@gslingacademy.com,1,25,85,82,88,62
1151,Brandon,Oliver,brandon.oliver.1151@gslingacademy.com,2,30,78,89,95,71
1152,David,Vazquez,david.vazquez.1152@gslingacademy.com,2,13,86,66,77,74
1153,Desiree,Moore,desiree.moore.1153@gslingacademy.com,1,25,99,98,80,83
1154,Jessica,Turner,jessica.turner.1154@gslingacademy.com,0,15,67,64,99,84
1155,Scott,Bishop,scott.bishop.1155@gslingacademy.com,6,10,84,94,60,83
1156,Cassandra,Flores,cassandra.flores.1156@gslingacademy.com,3,0,72,62,96,95
1157,Miguel,Hernandez,miguel.hernandez.1157@gslingacademy.com,1,17,74,88,99,92
1158,Brittany,Welch,brittany.welch.1158@gslingacademy.com,5,4,74,74,83,52
1159,Robert,Ross,robert.ross.1159@gslingacademy.com,3,32,91,92,64,69
1160,Jennifer,White,jennifer.white.1160@gslingacademy.com,5,34,77,66,94,77
1161,Rebecca,Smith,rebecca.smith.1161@gslingacademy.com,7,8,87,90,91,60
1162,Jessica,Ferrell,jessica.ferrell.1162@gslingacademy.com,1,3,60,70,61,63
1163,Jeremy,Montgomery,jeremy.montgomery.1163@gslingacademy.com,1,3,92,84,86,80
1164,Angel,Gilbert,angel.gilbert.1164@gslingacademy.com,9,4,71,89,63,50
1165,Rebecca,Roman,rebecca.roman.1165@gslingacademy.com,1,2,62,100,91,75
1166,Frank,Lopez,frank.lopez.1166@gslingacademy.com,0,0,100,85,81,91
1167,Thomas,Hernandez,thomas.hernandez.1167@gslingacademy.com,5,3,94,65,100,77
1168,Crystal,Miller,crystal.miller.1168@gslingacademy.com,4,4,98,80,66,94
1169,Nicholas,Wallace,nicholas.wallace.1169@gslingacademy.com,3,21,94,81,88,81
1170,Arthur,Brown,arthur.brown.1170@gslingacademy.com,3,4,92,69,93,67
1171,Corey,Monroe,corey.monroe.1171@gslingacademy.com,5,1,50,87,93,84
1172,Angel,Green,angel.green.1172@gslingacademy.com,7,49,99,98,94,96
1173,Tina,Anderson,tina.anderson.1173@gslingacademy.com,3,12,70,68,89,60
1174,Rebecca,Khan,rebecca.khan.1174@gslingacademy.com,6,9,92,93,86,61
1175,Terry,Dean,terry.dean.1175@gslingacademy.com,1,20,82,70,86,66
1176,Tyler,Martin,tyler.martin.1176@gslingacademy.com,7,16,83,73,82,62
1177,Derrick,Hartman,derrick.hartman.1177@gslingacademy.com,1,13,84,85,64,74
1178,Mark,Stevens,mark.stevens.1178@gslingacademy.com,0,30,60,71,91,83
1179,Scott,Tate,scott.tate.1179@gslingacademy.com,3,7,67,60,99,60
1180,Melissa,Deleon,melissa.deleon.1180@gslingacademy.com,3,38,96,92,93,91
1181,Nicole,Newman,nicole.newman.1181@gslingacademy.com,4,7,97,63,61,77
1182,Brent,Burton,brent.burton.1182@gslingacademy.com,1,8,89,62,79,60
1183,Victor,Bright,victor.bright.1183@gslingacademy.com,0,8,68,95,62,65
1184,Kenneth,Turner,kenneth.turner.1184@gslingacademy.com,9,11,82,85,94,75
1185,Lisa,Bailey,lisa.bailey.1185@gslingacademy.com,3,30,85,78,99,81
1186,Nancy,Fowler,nancy.fowler.1186@gslingacademy.com,3,11,86,66,84,86
1187,Gabriel,Wilson,gabriel.wilson.1187@gslingacademy.com,2,35,87,86,89,94
1188,Andrea,Barrett,andrea.barrett.1188@gslingacademy.com,7,4,98,81,58,78
1189,Jessica,Williams,jessica.williams.1189@gslingacademy.com,9,6,91,94,75,86
1190,Hector,Cox,hector.cox.1190@gslingacademy.com,1,33,100,90,89,91
1191,Michelle,Mendoza,michelle.mendoza.1191@gslingacademy.com,1,1,50,60,70,75
1192,Adam,Wallace,adam.wallace.1192@gslingacademy.com,3,11,75,92,70,62
1193,Kelly,Harris,kelly.harris.1193@gslingacademy.com,7,21,86,62,81,63
1194,Anthony,Clark,anthony.clark.1194@gslingacademy.com,3,24,80,66,67,72
1195,Randall,Wyatt,randall.wyatt.1195@gslingacademy.com,7,4,56,66,92,74
1196,Ryan,Sutton,ryan.sutton.1196@gslingacademy.com,1,1,91,72,85,78
1197,Rick,Garcia,rick.garcia.1197@gslingacademy.com,1,12,94,65,90,79
1198,Frank,Schmitt,frank.schmitt.1198@gslingacademy.com,7,28,81,82,99,86
1199,Alan,Mcgrath,alan.mcgrath.1199@gslingacademy.com,2,20,94,82,91,94
1200,Lauren,Gomez,lauren.gomez.1200@gslingacademy.com,3,35,99,89,93,87
1201,Katherine,Taylor,katherine.taylor.1201@gslingacademy.com,0,33,88,83,62,88
1202,Ashley,York,ashley.york.1202@gslingacademy.com,6,4,79,74,68,82
1203,Charles,Rangel,charles.rangel.1203@gslingacademy.com,4,1,49,85,70,90
1204,Brooke,Burnett,brooke.burnett.1204@gslingacademy.com,5,7,97,99,67,87
1205,Ronald,Lane,ronald.lane.1205@gslingacademy.com,3,27,96,70,82,71
1206,Emma,Andrews,emma.andrews.1206@gslingacademy.com,2,34,89,71,75,65
1207,Nancy,Esparza,nancy.esparza.1207@gslingacademy.com,2,17,94,90,77,65
1208,Sean,Erickson,sean.erickson.1208@gslingacademy.com,1,18,62,73,95,68
1209,Heather,Davis,heather.davis.1209@gslingacademy.com,2,9,68,94,92,77
1210,Kimberly,Bailey,kimberly.bailey.1210@gslingacademy.com,2,3,58,66,99,98
1211,Tracy,Garcia,tracy.garcia.1211@gslingacademy.com,5,28,92,77,75,84
1212,Brenda,Rhodes,brenda.rhodes.1212@gslingacademy.com,5,28,90,78,86,83
1213,Sarah,Brooks,sarah.brooks.1213@gslingacademy.com,2,26,84,67,89,96
1214,Jennifer,Beck,jennifer.beck.1214@gslingacademy.com,10,4,81,85,50,53
1215,Allison,Bond,allison.bond.1215@gslingacademy.com,3,15,87,89,94,82
1216,Jessica,Smith,jessica.smith.1216@gslingacademy.com,3,33,88,75,83,74
1217,Carol,Nguyen,carol.nguyen.1217@gslingacademy.com,3,31,76,83,100,96
1218,George,Francis,george.francis.1218@gslingacademy.com,5,7,60,66,65,90
1219,Michelle,Dixon,michelle.dixon.1219@gslingacademy.com,1,26,85,64,98,68
1220,Linda,George,linda.george.1220@gslingacademy.com,9,3,73,88,57,93
1221,Larry,Bruce,larry.bruce.1221@gslingacademy.com,5,31,99,81,80,89
1222,Charles,Myers,charles.myers.1222@gslingacademy.com,4,1,95,57,77,81
1223,Matthew,Boyd,matthew.boyd.1223@gslingacademy.com,4,30,92,90,92,78
1224,Ronald,Brewer,ronald.brewer.1224@gslingacademy.com,2,28,100,94,76,60
1225,Kimberly,Mcgee,kimberly.mcgee.1225@gslingacademy.com,3,24,89,67,98,94
1226,Jill,Anderson,jill.anderson.1226@gslingacademy.com,1,28,94,66,68,94
1227,David,Coffey,david.coffey.1227@gslingacademy.com,6,6,89,64,78,85
1228,Brittany,Henderson,brittany.henderson.1228@gslingacademy.com,9,5,74,79,82,51
1229,Holly,Richardson,holly.richardson.1229@gslingacademy.com,2,12,95,82,70,81
1230,Justin,Brooks,justin.brooks.1230@gslingacademy.com,7,3,93,74,98,100
1231,Joan,Frederick,joan.frederick.1231@gslingacademy.com,4,26,94,91,98,94
1232,Loretta,Webb,loretta.webb.1232@gslingacademy.com,4,18,85,80,84,96
1233,Toni,Zimmerman,toni.zimmerman.1233@gslingacademy.com,5,31,94,98,74,94
1234,Jaime,Houston,jaime.houston.1234@gslingacademy.com,1,17,95,88,85,66
1235,Jacqueline,Goodman,jacqueline.goodman.1235@gslingacademy.com,2,23,97,82,100,69
1236,Brian,Crawford,brian.crawford.1236@gslingacademy.com,0,17,100,83,67,77
1237,John,Reynolds,john.reynolds.1237@gslingacademy.com,4,29,99,65,97,89
1238,Heather,Marsh,heather.marsh.1238@gslingacademy.com,0,13,97,67,79,76
1239,Dawn,Flores,dawn.flores.1239@gslingacademy.com,10,2,53,98,66,80
1240,Christie,Lane,christie.lane.1240@gslingacademy.com,3,35,99,85,98,91
1241,Traci,Johnson,traci.johnson.1241@gslingacademy.com,5,35,99,89,88,94
1242,Robert,Hartman,robert.hartman.1242@gslingacademy.com,3,28,79,83,78,89
1243,Christopher,Porter,christopher.porter.1243@gslingacademy.com,6,2,94,95,75,73
1244,Phillip,Lynch,phillip.lynch.1244@gslingacademy.com,6,28,97,73,92,64
1245,Matthew,Green,matthew.green.1245@gslingacademy.com,3,26,87,70,65,64
1246,Jesse,Johnson,jesse.johnson.1246@gslingacademy.com,7,26,82,82,87,92
1247,Donna,Andrews,donna.andrews.1247@gslingacademy.com,1,22,94,98,96,88
1248,Timothy,Hall,timothy.hall.1248@gslingacademy.com,1,26,99,85,97,72
1249,Amy,Hicks,amy.hicks.1249@gslingacademy.com,1,16,68,83,74,87
1250,Susan,Wall,susan.wall.1250@gslingacademy.com,10,2,67,82,81,83
1251,David,Fields,david.fields.1251@gslingacademy.com,4,10,92,65,81,79
1252,Terri,Lyons,terri.lyons.1252@gslingacademy.com,3,21,69,77,82,93
1253,Eric,Jones,eric.jones.1253@gslingacademy.com,1,30,92,98,61,99
1254,Betty,Nguyen,betty.nguyen.1254@gslingacademy.com,6,24,90,64,90,75
1255,Albert,Anderson,albert.anderson.1255@gslingacademy.com,1,33,91,92,73,97
1256,Katrina,Montgomery,katrina.montgomery.1256@gslingacademy.com,5,3,65,67,91,81
1257,Samantha,Cole,samantha.cole.1257@gslingacademy.com,2,34,98,80,70,60
1258,Kathleen,Potts,kathleen.potts.1258@gslingacademy.com,6,2,70,89,78,87
1259,Melissa,Edwards,melissa.edwards.1259@gslingacademy.com,2,17,97,97,90,69
1260,Mark,Delgado,mark.delgado.1260@gslingacademy.com,1,18,80,71,89,81
1261,Derek,Bates,derek.bates.1261@gslingacademy.com,2,16,70,75,79,77
1262,Ryan,Ruiz,ryan.ruiz.1262@gslingacademy.com,3,21,96,79,92,85
1263,Charles,Gill,charles.gill.1263@gslingacademy.com,1,24,99,62,65,67
1264,Amanda,Edwards,amanda.edwards.1264@gslingacademy.com,3,27,76,72,97,65
1265,Emily,Waters,emily.waters.1265@gslingacademy.com,4,24,86,68,98,87
1266,John,Stevenson,john.stevenson.1266@gslingacademy.com,5,27,98,100,100,81
1267,Kevin,Hoffman,kevin.hoffman.1267@gslingacademy.com,3,14,88,74,88,92
1268,Joseph,Mcconnell,joseph.mcconnell.1268@gslingacademy.com,8,30,89,65,71,96
1269,Jessica,Smith,jessica.smith.1269@gslingacademy.com,1,24,88,100,89,87
1270,Shannon,Martinez,shannon.martinez.1270@gslingacademy.com,4,0,78,73,89,86
1271,Kenneth,Baker,kenneth.baker.1271@gslingacademy.com,3,35,87,85,96,98
1272,Margaret,Sanchez,margaret.sanchez.1272@gslingacademy.com,2,21,90,76,64,88
1273,Ryan,Hensley,ryan.hensley.1273@gslingacademy.com,1,15,88,67,90,89
1274,Sharon,Stephenson,sharon.stephenson.1274@gslingacademy.com,1,5,99,72,90,83
1275,Shawn,Cameron,shawn.cameron.1275@gslingacademy.com,10,3,41,99,84,63
1276,Stephanie,Kennedy,stephanie.kennedy.1276@gslingacademy.com,4,8,98,90,70,97
1277,Hayley,Abbott,hayley.abbott.1277@gslingacademy.com,0,1,91,66,91,62
1278,Rachel,Jacobs,rachel.jacobs.1278@gslingacademy.com,9,5,68,72,92,51
1279,Danielle,Tran,danielle.tran.1279@gslingacademy.com,1,26,79,100,79,60
1280,Autumn,Barrett,autumn.barrett.1280@gslingacademy.com,2,24,77,66,61,98
1281,Jennifer,Landry,jennifer.landry.1281@gslingacademy.com,5,24,89,100,90,81
1282,Sean,Rodriguez,sean.rodriguez.1282@gslingacademy.com,0,9,94,69,80,66
1283,Ryan,Long,ryan.long.1283@gslingacademy.com,2,3,80,85,85,60
1284,Robert,Hancock,robert.hancock.1284@gslingacademy.com,2,1,79,88,97,94
1285,Stephanie,Rodriguez,stephanie.rodriguez.1285@gslingacademy.com,2,15,92,65,88,78
1286,Kristen,Evans,kristen.evans.1286@gslingacademy.com,5,32,85,62,92,89
1287,Jaime,White,jaime.white.1287@gslingacademy.com,3,26,75,83,66,70
1288,Marcus,Howard,marcus.howard.1288@gslingacademy.com,5,32,88,65,75,73
1289,Lucas,Jenkins,lucas.jenkins.1289@gslingacademy.com,0,35,93,89,88,86
1290,Aaron,Ortiz,aaron.ortiz.1290@gslingacademy.com,3,2,86,93,91,64
1291,Todd,Stephens,todd.stephens.1291@gslingacademy.com,1,13,62,91,92,61
1292,Denise,Blackburn,denise.blackburn.1292@gslingacademy.com,2,20,82,74,80,60
1293,Susan,Perez,susan.perez.1293@gslingacademy.com,5,5,83,94,77,97
1294,Tyler,Green,tyler.green.1294@gslingacademy.com,1,5,98,75,62,64
1295,Rebecca,Daniel,rebecca.daniel.1295@gslingacademy.com,2,34,84,74,90,99
1296,Alexandria,Harris,alexandria.harris.1296@gslingacademy.com,6,34,91,75,82,68
1297,Danny,Taylor,danny.taylor.1297@gslingacademy.com,2,21,83,81,96,62
1298,Amanda,Evans,amanda.evans.1298@gslingacademy.com,4,27,83,63,84,82
1299,Scott,Owens,scott.owens.1299@gslingacademy.com,0,31,90,72,62,84
1300,Jesus,Jones,jesus.jones.1300@gslingacademy.com,4,31,81,92,97,73
1301,April,Spence,april.spence.1301@gslingacademy.com,3,12,89,67,87,61
1302,Christopher,Lopez,christopher.lopez.1302@gslingacademy.com,2,13,97,65,96,92
1303,Mario,Hopkins,mario.hopkins.1303@gslingacademy.com,3,28,97,88,88,79
1304,Cody,Burke,cody.burke.1304@gslingacademy.com,5,27,100,89,98,81
1305,Candace,White,candace.white.1305@gslingacademy.com,3,4,98,63,82,61
1306,Robert,Brown,robert.brown.1306@gslingacademy.com,2,33,97,98,83,87
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,4,18,78,80,73,91
1308,Elizabeth,Smith,elizabeth.smith.1308@gslingacademy.com,0,29,100,92,67,89
1309,Jennifer,Martin,jennifer.martin.1309@gslingacademy.com,1,13,92,77,89,97
1310,David,Smith,david.smith.1310@gslingacademy.com,4,5,81,95,84,85
1311,Lori,Johnson,lori.johnson.1311@gslingacademy.com,6,15,98,67,74,94
1312,Martin,Garcia,martin.garcia.1312@gslingacademy.com,2,2,62,74,98,97
1313,Stacy,Collins,stacy.collins.1313@gslingacademy.com,3,27,95,88,85,86
1314,Timothy,Bailey,timothy.bailey.1314@gslingacademy.com,1,22,87,90,80,88
1315,Susan,Gonzalez,susan.gonzalez.1315@gslingacademy.com,5,24,85,85,67,91
1316,Nicole,Harris,nicole.harris.1316@gslingacademy.com,6,27,96,72,66,80
1317,Courtney,Moran,courtney.moran.1317@gslingacademy.com,2,25,83,63,66,67
1318,Gregory,Barton,gregory.barton.1318@gslingacademy.com,3,17,89,92,88,99
1319,Dakota,Clark,dakota.clark.1319@gslingacademy.com,1,14,90,73,98,72
1320,Robin,Leonard,robin.leonard.1320@gslingacademy.com,5,14,99,72,74,88
1321,Edward,Smith,edward.smith.1321@gslingacademy.com,1,3,62,67,96,67
1322,Julie,Little,julie.little.1322@gslingacademy.com,7,5,42,79,79,59
1323,Maureen,Norman,maureen.norman.1323@gslingacademy.com,10,2,46,52,87,80
1324,Jeffrey,Andrews,jeffrey.andrews.1324@gslingacademy.com,3,4,92,63,100,97
1325,Christina,Martinez,christina.martinez.1325@gslingacademy.com,10,33,94,89,96,98
1326,Samuel,Becker,samuel.becker.1326@gslingacademy.com,2,31,89,99,89,71
